thread_url,thread_name,title?,content,created_date,sentiment,sentiment_final
http://f319.com/threads/ho-tro-ndt-tim-hieu-va-muon-dau-tu-ck-phai-sinh.1426493/,Hỗ trợ NĐT tìm hiểu và muốn đầu tư CK PHÁI SINH,Y,Hỗ trợ NĐT tìm hiểu và muốn đầu tư CK PHÁI SINH,4/4/2020,D,D
http://f319.com/threads/ho-tro-ndt-tim-hieu-va-muon-dau-tu-ck-phai-sinh.1426493/,Hỗ trợ NĐT tìm hiểu và muốn đầu tư CK PHÁI SINH,N,"☘Xin chào anh chị, quý nhà đầu tư..Hiện tại, team em đang có room zalo hỗ trợ trao đổi CK PHÁI SINH hàng ngày,.https://zalo.me/g/gfyphe154 .Với mục đích trao đổi hỗ trợ anh chị trong quá trình trading phái sinh. Cập nhật thông tin hàng ngày và các chỉ báo, các KỊCH BẢN TRADING trong phiên ạ..☘Thời gian qua, thị trường chứng khoán gặp nhiều khó khăn, nhiều anh chị gặp THUA LỖ trong quá trình đầu tư..Để đồng hành cùng anh chị, Team quyết định lập room này, hi vọng có thể hỗ trợ anh chị phần nào. ROOM TƯ VẤN HOÀN TOÀN MIỄN PHÍ.☘️ Giai đoạn này, anh chị nào chưa tham gia PHÁI SINH cũng có thể tìm hiểu nhé ạ. Đây là cơ hội tốt với Phái sinh đó ạ.WELCOME!.——————————-.Giao dịch chứng khoán tại VPS được hưởng chính sách ưu đãi:.✅PHÍ GIAO DỊCH CƠ SỞ: miễn phí .✅LÃI SUẤT MARGIN: cực thấp - chỉ 9.8%/năm.✅TỈ LỆ MARGIN: rất cao và cho vay hầu hết các mã.✅PHÍ PHÁI SINH: cực thấp - chỉ 500-1.000 đồng/HĐ - Miễn phí 3 tháng đầu kể từ ngày mở tài khoản..✅Ký quỹ phái sinh thấp nhất thị trường. Sản phẩm Phái sinh nâng cao hỗ trợ NĐT.☎️Thông tin liên hệ Mr. Tuấn 0945.837.263 TPKD - TVĐT26",4/4/2020,D,D
http://f319.com/threads/ho-tro-ndt-tim-hieu-va-muon-dau-tu-ck-phai-sinh.1426493/,Hỗ trợ NĐT tìm hiểu và muốn đầu tư CK PHÁI SINH,N,Đề nghị dẹp phái sinh cho ttcs khách quan hơn,4/4/2020,NE,NE
http://f319.com/threads/ho-tro-ndt-tim-hieu-va-muon-dau-tu-ck-phai-sinh.1426493/,Hỗ trợ NĐT tìm hiểu và muốn đầu tư CK PHÁI SINH,N,Biết được 2 ngày cuối tuần có tin gì ra không hay biến động như nào mà ns bác Phán như vậy chẳng khác gì đoán bừa,7/4/2020,D,D
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",Y,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",7/4/2020,NE,NE
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,"https://soha.vn/covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet-2020040616564253.htm.Các đồng minh của Mỹ phàn nàn chính quyền tổng thống Donald Trump trả giá cao hơn để mua đứt các chuyến hàng thiết bị bảo hộ y tế đang trên đường vận chuyển đến cho người mua....Châu Âu ký ""hụt"" hợp đồng khẩu trang vì Mỹ..Từ Châu Âu tới Nam Mỹ, các đồng minh của nước Mỹ đang phàn nàn chính quyền tổng thống Donald Trump đang sử dụng chiến lược ""miền Tây hoang dã"" khi trả giá cao hơn hẳn để mua đứt các chuyến hàng chở thiết bị bảo hộ y tế thiết yếu đang trên đường vận chuyển đến cho người mua...Các quan chức cao cấp Pháp và Đức cho biết chính phủ Mỹ đang trả mức giá cao hơn giá thị trường cho các loại khẩu trang y tế do Trung Quốc sản xuất khiến cho các nước Châu Âu bị ""ký hụt"" một số hợp đồng. Bộ trưởng Y tế Brazil cũng thông báo trường hợp tương tự...""Tiền không thành vấn đề. Người Mỹ sẵn sàng trả bất cứ mức giá nào"", trích lời 1 quan chức cấp cao trong Liên minh cầm quyền của thủ tướng Angela Merkel chia sẻ với hãng tin Reuters.",7/4/2020,NE,NE
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,"Kế từ ca nhiễm virus corona chủng mới ghi nhận tại Trung Quốc vào cuối năm ngoái, dịch bệnh COVID-19 đang lan nhanh trên toàn cầu. Các chính phủ từ Châu Á, Châu Âu tới Châu Mỹ đều đang khẩn trương tìm nguồn cung các thiết bị bảo hộ y tế để cung cấp cho nhân viên tế và cho người dân nước mình...Với hơn 1 triệu ca nhiễm bệnh trên toàn thế giới và sự bùng phát dịch nghiêm trọng tại Mỹ, cuộc đua tranh giành các mặt hàng thiết yếu này đang trở nên căng thẳng hơn bao giờ hết...Cuộc đua giá cả..Tổng thống Donald Trump hôm qua tuyên bố rằng chính phủ Mỹ bây giờ khuyến nghị người dân Mỹ nên đeo khẩu trang để phòng tránh sự lây lan của dịch bệnh. Tổng thống Trump cũng đề cập tới việc kí 1 sắc lệnh ngừng xuất khẩu khẩu trang kháng khuẩn N95 và thiết bị y tế khác do Mỹ sản xuất.",7/4/2020,NE,NE
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,"Hãng sản xuất khẩu trang 3M cũng thông báo Nhà Trắng yêu cầu công ty này ngừng mọi chuyến hàng xuất khẩu sang Canada và các nước Mỹ La tinh, bất chấp việc lãnh đạo 3M coi việc ngăn cấm này là hành vi ""phi nhân đạo""..Thủ tướng Canada Justin Trudeau tuyên bố việc hạn chế hoạt động xuất nhập khẩu thiết bị y tế qua biên giới hai nước là ""1 sai lầm"" có thể gây ra tác dụng ngược và cho biết các nhân viên y tế của Canada hàng ngày vẫn lái xe đi làm ở thành phố Detroit (Mỹ)....Trong một diễn biến khác, đơn hàng 200.000 khẩu trang do chính phủ Đức đặt mua từ nhà máy của hãng 3M tại Trung Quốc đã bị tịch thu tại Bangkok. Theo thông cáo của Bộ trưởng Nội vụ Đức Andreas Geisel, đây là ""1 hành động ăn cướp thời hiện đại"". Ngay cả trong cuộc khủng hoảng toàn cầu như thế này thì không ai được dùng biện pháp kiểu Miền Tây hoang dã như vậy"", ông nói",7/4/2020,NE,NE
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,"Một quan chức giấu tên của Bộ an ninh nội địa Mỹ chia sẻ với hãng tin Reuters tuần này các doanh nghiệp và chính phủ Mỹ đang chi trả mức giá cao hơn giá thị trường để mua khẩu trang từ nước ngoài. Quan chức này còn cho biết chính phủ tổng thống Trump sẽ không dừng mua khẩu trang và có thể kéo dài thời gian thu mua khẩu trang cho tới hết tháng 8...Ông Jean Rottner, bác sĩ và chủ tịch hội đồng khu vực Grand Est, Pháp, cho biết một lô khẩu trang đã đặt để chuyển tới vùng Grand Est. Đây là khu vực ghi nhận ca nhiễm COVID-19 đầu tiên trước khi lây lan tới thủ đô Paris",7/4/2020,NE,NE
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,"Ông nói rằng lô hàng khẩu trang đã bị hớt tay trên vào phút cuối. ""Tại sân bay, người Mỹ đã trả tiền mặt và mua đứt lô hàng với giá gấp 3 hoặc 4 lần với mức giá của chúng tôi"", ông nói trên đài phát thanh...Một quan chức khác quản lý vùng Paris mở rộng bà Valerie Pecresse tiết lộ rằng bà vừa tuột mất 1 đơn hàng khẩu trang vào tay 1 đối thủ nặng kí có rất nhiều tiền, tuy nhiên bà không đề cập việc đối thủ có phải là người Mỹ hay không...""Mấy ngày trước, tôi tìm được 1 nguồn cung cấp khẩu trang nhưng không mua được vì mức giá của đối thủ trả cao hơn chúng tôi rất nhiều và gấp 3 lần mức giá thị trường"" bà Percresse chia sẻ trên đài phát thanh Franceinfo hôm qua...Bộ trưởng Ngoại giao Pháp cho biết sẽ xác thực các thông tin trên nhưng 1 quan chức nước này cho biết chính phủ Pháp khó có hành động nào cụ thể về vấn đề này. ""Tất cả đều tuân theo quy luật cung cầu của thị trường. Ai trả giá cao nhất thì sẽ mua được hàng""",7/4/2020,NE,NE
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,giờ là bạn thân nhưng thân thằng nào thằng ấy lo,7/4/2020,D,D
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,"https://cafef.vn/diem-sang-xuat-khau-20200407072422374.chn.Điểm sáng xuất khẩu.07-04-2020 - 08:19 AM | Kinh tế vĩ mô - Đầu tư..Chia sẻ0..Chỉ cần dịch Covid-19 được khống chế vào quý II/2020, cơ hội tăng trưởng xuất khẩu cả năm 7%-8% có thể đạt được...,,,,,,,,,,,,,,,,.Tận dụng cơ hội sau dịch..PGS-TS Phạm Tất Thắng, nghiên cứu viên cao cấp của Viện Nghiên cứu chiến lược - chính sách công thương (Bộ Công Thương), cho rằng tuy quý I/2020 ghi nhận điểm sáng xuất khẩu bất chấp tình hình dịch bệnh phức tạp nhưng nhiều khả năng, xuất khẩu quý II sẽ rất khó khăn. Song, ở tầm nhìn dài hơi hơn, nếu dịch Covid-19 dần được kiểm soát tốt hơn trong quý II thì xuất khẩu có cơ hội chuyển mình để bứt phá vào 6 tháng cuối năm nhờ khôi phục nhu cầu ở nhiều thị trường. ""Có lợi thế về những sản phẩm nông sản, thực phẩm thiết yếu như lúa gạo, rau, trái cây tươi, cá tra, cá ba sa…, cơ hội cho Việt Nam tăng xuất khẩu 2 quý cuối năm sẽ rất lớn bởi nhu cầu trên thế giới sẽ tăng sau dịch. Riêng với mặt hàng thịt heo, dù hiện tại giá cao và nguồn cung không nhiều nhưng trong tương lai, nếu tổ chức tái đàn, sản xuất tốt thì cũng có triển vọng tăng xuất khẩu"" - PGS-TS Phạm Tất Thắng nhận xét...Để tận dụng tốt cơ hội xuất khẩu trong ngắn hạn, ông Thắng lưu ý vẫn cần quan tâm đến thị trường Trung Quốc, bởi vì Trung Quốc đã bước đầu khống chế được dịch và là thị trường gần đối với Việt Nam. ""Có thể nói, đây là giai đoạn vàng cho Việt Nam thúc đẩy xuất khẩu sang Trung Quốc. Tuy nhiên, xuất hàng sang thị trường tỉ dân này cũng cần chuyển đổi theo con đường chính ngạch để tránh gặp rủi ro"" - chuyên gia này nói thêm....--- Gộp bài viết, 07/04/2020 lúc 08:30, Bài cũ: 07/04/2020 lúc 08:27 ---....Ngành dệt may ước tính thiệt hại lên đến 3.000 tỷ/tháng trước dịch COVID-19, Vinatex kiến nghị được xuất khẩu khẩu trang, hoãn tiền thuê đất, cho vay trả lương... (26/03/2020 08:35)Vinatex(tập đoan may Vn) kiến nghị được xuất khẩu khẩu trang....--- Gộp bài viết, 07/04/2020 lúc 08:35 ---..https://cafef.vn/ca-tu-vong-do-covi...o-cho-tinh-hinh-o-an-do-20200407070249639.chn.Ca tử vong do COVID-19 tại khu ổ chuột hơn 1 triệu dân gióng hồi chuông ""báo động đỏ"" cho tình hình ở Ấn Độ...--- Gộp bài viết, 07/04/2020 lúc 08:37 ---..https://cafef.vn/startup-viet-chuye...-30-ngay-khong-can-giat-20200406141943905.chn.Startup Việt chuyển sang sản xuất Khẩu trang cà phê giữa đại dịch COVID-19: Đầu tiên trên thế giới, giảm thiểu nguy cơ rác thải với giá 99.000 đồng/cái, dùng 30 ngày không cần giặt",7/4/2020,NE,NE
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,ngọai chiến giờ thành nội chiến dồi https://vnexpress.net/noi-chien-vat-tu-y-te-o-my-4080314.html,7/4/2020,D,D
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,"Indonesia đón nhận bộ xét nghiệm virus SARS-CoV-2 từ Việt Nam.9 giờ trước..Trang thiết bị y tế bao gồm các bộ dụng cụ xét nghiệm Covid-19 do Việt Nam sản xuất đã được đưa đến thủ đô Jakarta, Indonesia vào ngày 5/",7/4/2020,NE,NE
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,"https://vnexpress.net/noi-chien-vat-tu-y-te-o-my-4080314.html.'Nội chiến' vật tư y tế ở Mỹ.Những người trung gian mờ ám, những lô hàng ảo, giá tăng vọt theo giờ, đó là những gì các thống đốc bang ở Mỹ đối mặt khi săn lùng vật tư y tế. ...Khi dự trữ liên bang ngày càng thu nhỏ và chính quyền Trump hạn chế quyền tiếp cận của các bang với số hàng còn lại, lãnh đạo các bang phải dùng đến những biện pháp đặc biệt để có được khẩu trang, máy thở, găng tay và các thiết bị cần thiết khác...Các bang cạnh tranh với nhau và cả với chính phủ liên bang trên thị trường quốc tế, khi giá máy thở tăng gấp đôi còn khẩu trang tăng gấp 10 lần. Họ phải nhờ cậy những người bạn giàu có và doanh nghiệp. Thống đốc bang Massachusetts Charlie Baker đã nhờ tỷ phú Robert Kraft điều máy bay của đội bóng bầu dục Patriots đến Trung Quốc để lấy hơn một triệu khẩu trang...Ở New York, tâm dịch ở Mỹ, Thống đốc Andrew Cuomo yêu cầu các bệnh viện tư chuyển máy thở cho các bệnh viện công thiếu thiết bị. ""Nếu họ bất bình thì cứ để họ kiện tôi"", Cuomo nói....--- Gộp bài viết, 07/04/2020 lúc 08:43, Bài cũ: 07/04/2020 lúc 08:41 ---.........................Bác sĩ Daniel Durand ở Maryland không thể ngờ có một ngày ông phải ráo riết tìm mua đồ bảo hộ cho bệnh viện trong một thị trường hỗn loạn. Khẩu trang N95 bình thường chỉ có giá chưa đến một USD giờ được bán với giá từ 3,7 USD trở lên. Và đó đã là giá rất hời: Nhiều người sẵn sàng trả tới 10 USD một cái.",7/4/2020,NE,NE
http://f319.com/threads/thoi-su-ngay-7-4-covid-19-khi-khau-trang-co-gia-hon-dong-minh-than-thiet.1427757/page-2,"Thời sự ngày 7/4: Covid-19: Khi khẩu trang ""có giá"" hơn đồng minh thân thiết",N,"Đầu tuần này, Trump thừa nhận kho dự trữ liên bang đã gần cạn kiệt, báo hiệu rằng các bang sẽ phải ""tự thân vận động"" khi số người chết tăng cao mỗi ngày. Nhiều thống đốc phàn nàn trong nhiều tuần rằng họ đã không nhận được các lô hàng mà họ yêu cầu từ chính quyền liên bang...Những người trung gian và các nhà cung cấp đang lợi dụng tình thế: Các máy thở nhỏ vốn được bán với giá 11.000 - 14.000 USD giờ có giá 20.000 - 30.000 USD, theo Christian Mitchell, phó thống đốc Illinois. Các mẫu cao cấp hơn vốn có giá 45.000 USD giờ đội lên thêm 20.000 USD.",7/4/2020,NE,NE
http://f319.com/threads/ban-tin-ttck-ngay-7-3-2020.1427787/,Bản tin TTCK ngày 7/3/2020,Y,Bản tin TTCK ngày 7/3/2020,7/4/2020,D,D
http://f319.com/threads/ban-tin-ttck-ngay-7-3-2020.1427787/,Bản tin TTCK ngày 7/3/2020,N,"☘️BẢN TIN 07/04☘️..Thế giới.✅Nga, Arab Saudi hoãn họp, giá dầu giảm. Giá vàng lên đỉnh hơn 3 tuần. .✅Số ca tử vong hàng ngày vì Covid-19 tại Mỹ giảm, Phố Wall tăng hơn 7%. .✅MSCI châu Á - Thái Bình Dương trừ Nhật Bản tăng gần 2%...Trong nước.✅Khối ngoại bán ròng gần 700 tỷ đồng dù VN-Index tăng gần 35 điểm..✅Kết phiên, có đến 18/30 mã trong nhóm VN30 tăng trần gồm các cổ phiếu mang tính dẫn dắt cao...⚡️Đánh giá.❗️Thị trường chung tiếp tục có phiên tăng mạnh, 3 ngày chỉ số chung tăng 12% từ 650 lên 736 điểm. Và nếu hôm nay tiếp tục tăng mạnh nữa thì đây sẽ là đợt tăng lớn nhất trong nhiều năm trở lại đây..❗️Chỉ số không thể tiếp tục tăng mãi được nên TVI đưa ra quan điểm về đợt chỉnh tiếp theo như sau: Kháng cự vùng 760-780, mạnh mẽ hơn sẽ về lấp gap đoạn 780-800, khối lượng tăng vọt...Chiến lược.+ Không mua mới, chắc chắn là như vậy..+ Hạ tỉ trọng tiếp nhất là ai có CP mai về hoặc đang giữ tỉ trọng CP lớn. 1/3-1/2..+ Ngồi chờ đợi 1 đợt điều chỉnh mới để Index hình thành đáy sau cao hơn đáy trước..—————————-.Giao dịch chứng khoán tại VPS được hưởng chính sách ưu đãi:.✅PHÍ GIAO DỊCH CƠ SỞ: miễn phí .✅LÃI SUẤT MARGIN: cực thấp - chỉ 9.8%/năm.✅TỈ LỆ MARGIN: rất cao và cho vay hầu hết các mã.✅PHÍ PHÁI SINH: cực thấp - chỉ 500-1.000 đồng/HĐ - Miễn phí 3 tháng đầu kể từ ngày mở tài khoản..✅Ký quỹ phái sinh thấp nhất thị trường. Sản phẩm Phái sinh nâng cao hỗ trợ NĐT.☎️Thông tin liên hệ Mr. Tuấn 0945.837.263 TPKD - TVĐT26",7/4/2020,D,D
http://f319.com/threads/viet-nam-la-tuong-dai-chong-dich-trong-mat-the-gioi-ban-linh-viet-nam.1427765/,"Việt Nam là ""Tượng Đài Chống Dịch""trong 'mắt' thế giới ! Bản lĩnh Việt Nam !",Y,"Việt Nam là ""Tượng Đài Chống Dịch""trong 'mắt' thế giới ! Bản lĩnh Việt Nam !",7/4/2020,D,D
http://f319.com/threads/viet-nam-la-tuong-dai-chong-dich-trong-mat-the-gioi-ban-linh-viet-nam.1427765/,"Việt Nam là ""Tượng Đài Chống Dịch""trong 'mắt' thế giới ! Bản lĩnh Việt Nam !",N,"https://cafef.vn/danh-hieu-ngon-hai...suc-manh-nguoi-viet-nam-20200406181217327.chn....--- Gộp bài viết, 07/04/2020 lúc 08:32, Bài cũ: 07/04/2020 lúc 08:30 ---",7/4/2020,D,D
http://f319.com/threads/viet-nam-la-tuong-dai-chong-dich-trong-mat-the-gioi-ban-linh-viet-nam.1427765/,"Việt Nam là ""Tượng Đài Chống Dịch""trong 'mắt' thế giới ! Bản lĩnh Việt Nam !",N,Chúng ta ghi nhận nhưng tuyệt đối không chủ quan.toàn dân hãy tuân thủ theo chỉ đạo của Chính phủ.một phút lơ là trên men say chiến thắng là đánh đổi đó.nhắc lại không chủ quan!,7/4/2020,D,D
http://f319.com/threads/viet-nam-la-tuong-dai-chong-dich-trong-mat-the-gioi-ban-linh-viet-nam.1427765/,"Việt Nam là ""Tượng Đài Chống Dịch""trong 'mắt' thế giới ! Bản lĩnh Việt Nam !",N,Vâng cả thế giới gọi VN bằng cụ,7/4/2020,D,D
http://f319.com/threads/viet-nam-la-tuong-dai-chong-dich-trong-mat-the-gioi-ban-linh-viet-nam.1427765/page-2,"Việt Nam là ""Tượng Đài Chống Dịch""trong 'mắt' thế giới ! Bản lĩnh Việt Nam !",N,Việt nam quá giỏi và tự hào quá. Việt nam sẽ chiến thắng...,7/4/2020,D,D
http://f319.com/threads/viet-nam-la-tuong-dai-chong-dich-trong-mat-the-gioi-ban-linh-viet-nam.1427765/page-2,"Việt Nam là ""Tượng Đài Chống Dịch""trong 'mắt' thế giới ! Bản lĩnh Việt Nam !",N,"Hậu Covid-19 chắc nhiều đoàn cấp cao từ nhiều Quốc gia trên Thế giới sẽ đến VN học tập trao đổi kinh nghiệm trong phòng chóng dịch, học hỏi về mô hình tổ chức bộ máy, cách thức kết hợp các lực lượng đặc biệt là *******, Quân Đội ... ..Việt Nam xứng đáng là 1 tượng đài.",7/4/2020,NE,NE
http://f319.com/threads/hom-nay-trang-ca-corona-trang-ben-ban.1427753/,Hôm nay trắng ca Corona trắng bên bán,Y,Hôm nay trắng ca Corona trắng bên bán,7/4/2020,NE,NE
http://f319.com/threads/hom-nay-trang-ca-corona-trang-ben-ban.1427753/,Hôm nay trắng ca Corona trắng bên bán,N,Xung phong họ Q còi là Em FLC khớp 100.000 cổ là nhiều.,7/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/,Chết em rồi :(((,Y,Chết em rồi :(((,6/4/2020,D,D
http://f319.com/threads/chet-em-roi.1427557/,Chết em rồi :(((,N,Nay trót đu trần mà doanh nghiệp toàn ra BC lỗ nặng quý 1 thế này hoang mang quá:.HVN: http://cafef.vn/vietnam-airlines-uo...-dich-keo-dai-den-quy-4-20200406134423358.chn.PLX: http://cafef.vn/petrolimex-uoc-lo-5...on-12500-ty-vi-covid-19-20200406135902327.chn.ACV: http://cafef.vn/acv-loi-nhuan-quy-1...bang-14-so-voi-ke-hoach-20200406144710889.chn.Thật sự mất ngủ tối nay mất,6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/,Chết em rồi :(((,N,"Bắt đầu phân hoá, không có chuyện sàn hết đâu..50% thôi",6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/,Chết em rồi :(((,N,"Rồi báo cáo quý I không khả quan đè bẹp thị trường, kiểu này sẽ tụt áp tuần này!!!",6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/,Chết em rồi :(((,N,toàn thị trường kéo xả 3 phiên nay trước khi lộ BCRC Q1.than hồng trao tay ai cuối cùng,6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/,Chết em rồi :(((,N,Giờ vẫn còn phải đợi tin mới biết là họ nói dự lỗ à  ...đánh bạc thì phải biết nghe tiếng cái sóc - tai phải giật giật vài cái mà đoán nút hay tài sửu - sấp ngửa chứ,6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/,Chết em rồi :(((,N,"cuối tuần mới tèo, qua 730 là ok, dợ gì",6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/page-2,Chết em rồi :(((,N,Lỗ mới tăng đó,6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/page-2,Chết em rồi :(((,N,Nhiều doanh nghiệp lãi nhiều Q1 nhưng vẫn báo lỗ để dành hỗ trợ quý 2,6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/page-2,Chết em rồi :(((,N,- Chưa đến quý 2 đã toang rồi ah.,6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/page-2,Chết em rồi :(((,N,"Báo cáo quý I và III đâu có qua kiểm toán, nó chế sao chả được. PLX thì cụ yên tâm.",6/4/2020,NE,NE
http://f319.com/threads/chet-em-roi.1427557/page-3,Chết em rồi :(((,N,"May quá tối qua DJ tăng mạnh, nay VNI lại tăng vài chục điểm nữa!",7/4/2020,NE,NE
http://f319.com/threads/hang-xom-da-mo-tai-khoan-mua-la-an-ko-can-fa-ta-vo-van-cai-quan-que-nua.1427717/,"Hàng xóm đã mở Tài Khoản !! Mua là ăn, ko cần FA, TA Vớ Vẩn cái Quần Què Nữa.",Y,"Hàng xóm đã mở Tài Khoản !! Mua là ăn, ko cần FA, TA Vớ Vẩn cái Quần Què Nữa.",7/4/2020,D,D
http://f319.com/threads/hang-xom-da-mo-tai-khoan-mua-la-an-ko-can-fa-ta-vo-van-cai-quan-que-nua.1427717/,"Hàng xóm đã mở Tài Khoản !! Mua là ăn, ko cần FA, TA Vớ Vẩn cái Quần Què Nữa.",N,"Hàng xóm nhà em, đường Hoa Lan 1 đã tham chiến rồi các cụ. Phương châm hàng xóm nhà em rõ ràng..Con nào Giá Thấp dưới 20k Mới Mua. FA, TA cái Quần Què gì ko biết. Chỉ biết có tiền và Múc cổ dưới 20k... !!!!.Xóm nhà em 50 hộ..",7/4/2020,D,D
http://f319.com/threads/hang-xom-da-mo-tai-khoan-mua-la-an-ko-can-fa-ta-vo-van-cai-quan-que-nua.1427717/,"Hàng xóm đã mở Tài Khoản !! Mua là ăn, ko cần FA, TA Vớ Vẩn cái Quần Què Nữa.",N,"Bình quân mỗi hộ 1 tỷ, là 50 tỷ rồi",7/4/2020,D,D
http://f319.com/threads/hang-xom-da-mo-tai-khoan-mua-la-an-ko-can-fa-ta-vo-van-cai-quan-que-nua.1427717/,"Hàng xóm đã mở Tài Khoản !! Mua là ăn, ko cần FA, TA Vớ Vẩn cái Quần Què Nữa.",N,Giờ k mua thì khi nào mua?? Nghe gì mấy tin cl,7/4/2020,D,D
http://f319.com/threads/hang-xom-da-mo-tai-khoan-mua-la-an-ko-can-fa-ta-vo-van-cai-quan-que-nua.1427717/,"Hàng xóm đã mở Tài Khoản !! Mua là ăn, ko cần FA, TA Vớ Vẩn cái Quần Què Nữa.",N,"tiền từ banh bóng, vietlot, số đề hội tụ đẩy chỉ số cân luôn bọn tây lông xã",7/4/2020,D,D
http://f319.com/threads/hang-xom-da-mo-tai-khoan-mua-la-an-ko-can-fa-ta-vo-van-cai-quan-que-nua.1427717/page-2,"Hàng xóm đã mở Tài Khoản !! Mua là ăn, ko cần FA, TA Vớ Vẩn cái Quần Què Nữa.",N,"Đường Mahattan, Paris cũng đã tham chiến",7/4/2020,D,D
http://f319.com/threads/hang-xom-da-mo-tai-khoan-mua-la-an-ko-can-fa-ta-vo-van-cai-quan-que-nua.1427717/page-2,"Hàng xóm đã mở Tài Khoản !! Mua là ăn, ko cần FA, TA Vớ Vẩn cái Quần Què Nữa.",N,"Đại Cồ Việt chưa nhé, chắc mai vô",7/4/2020,D,D
http://f319.com/threads/tt-cang-mong-chinh-cang-len.1427739/,TT càng mong chỉnh càng lên!,Y,TT càng mong chỉnh càng lên!,7/4/2020,NE,NE
http://f319.com/threads/tt-cang-mong-chinh-cang-len.1427739/,TT càng mong chỉnh càng lên!,N,"1. Covid rồi cũng phải qua đi?.2. Call margin đã hết?.3. Hiện hàng bán tháo thời gian qua nhỏ lẻ hay tay to húc?.4.Đã xuất hiện dòng tiền mua bất chấp giá?...=>> càng mong chỉnh càng lên mạnh, vẻ đẹp muôn thủa của CK.",7/4/2020,NE,NE
http://f319.com/threads/cho-toi-cui-dau-xin-cam-on-mac-du-khong-lien-quan-nhung-cam-dong-qua.1427743/,Cho tôi cúi đầu xin cám ơn! Mặc dù không liên quan nhưng cảm động quá.,Y,Cho tôi cúi đầu xin cám ơn! Mặc dù không liên quan nhưng cảm động quá.,7/4/2020,D,D
